node_id,x_coord,y_coord,macro_node_id,macro_link_id,in_out,layer_id,split,node_type,modes,geometry,name,osm_node_id,ctrl_type,is_boundary,activity_type,poi_id,zone_id,notes,parent_node_id
170,139.64615686060063,35.69950785236383,141,246,out,0,,intersection_out,vehicle,POINT (139.64615686060063 35.69950785236383),,1173913790,,0.0,unclassified,,,,141.0
171,139.64615494183488,35.699507823948224,141,246,in,0,,intersection_in,vehicle,POINT (139.64615494183488 35.699507823948224),,1173913790,,0.0,unclassified,,,,141.0
172,139.64615510556166,35.699498952075714,141,242,out,0,,intersection_out,vehicle,POINT (139.64615510556166 35.699498952075714),,1173913790,,0.0,unclassified,,,,141.0
173,139.64615702450635,35.69949897078336,141,242,in,0,,intersection_in,vehicle,POINT (139.64615702450635 35.69949897078336),,1173913790,,0.0,unclassified,,,,141.0
174,139.64615053754278,35.69950408039267,141,7669,out,0,,intersection_out,vehicle,POINT (139.64615053754278 35.69950408039267),,1173913790,,0.0,unclassified,,,,141.0
175,139.64615058168238,35.699502515415546,141,7669,in,0,,intersection_in,vehicle,POINT (139.64615058168238 35.699502515415546),,1173913790,,0.0,unclassified,,,,141.0
176,139.64615364670962,35.699801191147436,142,244,out,0,,intersection_out,vehicle,POINT (139.64615364670962 35.699801191147436),,1173913712,,0.0,unclassified,,,,142.0
177,139.64615173031973,35.69980127414101,142,244,in,0,,intersection_in,vehicle,POINT (139.64615173031973 35.69980127414101),,1173913712,,0.0,unclassified,,,,142.0
178,139.64615146165093,35.69979235809895,142,241,out,0,,intersection_out,vehicle,POINT (139.64615146165093 35.69979235809895),,1173913712,,0.0,unclassified,,,,142.0
179,139.64615338072517,35.69979236419387,142,241,in,0,,intersection_in,vehicle,POINT (139.64615338072517 35.69979236419387),,1173913712,,0.0,unclassified,,,,142.0
180,139.64614697734217,35.69979766679087,142,7619,out,0,,intersection_out,vehicle,POINT (139.64614697734217 35.69979766679087),,1173913712,,0.0,unclassified,,,,142.0
181,139.6461469409239,35.699796101681606,142,7619,in,0,,intersection_in,vehicle,POINT (139.6461469409239 35.699796101681606),,1173913712,,0.0,unclassified,,,,142.0
182,139.64564387358368,35.70167334403192,143,248,out,0,,intersection_out,vehicle,POINT (139.64564387358368 35.70167334403192),,1173913797,,0.0,residential,,,,143.0
183,139.64564200487058,35.701673700497146,143,248,in,0,,intersection_in,vehicle,POINT (139.64564200487058 35.701673700497146),,1173913797,,0.0,residential,,,,143.0
184,139.64563938135373,35.70166510861426,143,253,out,0,,intersection_out,vehicle,POINT (139.64563938135373 35.70166510861426),,1173913797,,0.0,residential,,,,143.0
185,139.64564123673998,35.70166470850485,143,253,in,0,,intersection_in,vehicle,POINT (139.64564123673998 35.70166470850485),,1173913797,,0.0,residential,,,,143.0
186,139.64563637495206,35.70167040425017,143,456,out,0,,intersection_out,vehicle,POINT (139.64563637495206 35.70167040425017),,1173913797,,0.0,residential,,,,143.0
187,139.6456361911389,35.70166884605642,143,456,in,0,,intersection_in,vehicle,POINT (139.6456361911389 35.70166884605642),,1173913797,,0.0,residential,,,,143.0
188,139.64564700740203,35.7016679449917,143,467,out,0,,intersection_out,vehicle,POINT (139.64564700740203 35.7016679449917),,1173913797,,0.0,residential,,,,143.0
189,139.64564721356285,35.70166950132375,143,467,in,0,,intersection_in,vehicle,POINT (139.64564721356285 35.70166950132375),,1173913797,,0.0,residential,,,,143.0
190,139.64589432638056,35.70255375597243,144,248,out,0,,intersection_out,vehicle,POINT (139.64589432638056 35.70255375597243),,2249740708,,0.0,residential,,,,144.0
191,139.64589619511332,35.70255339950375,144,248,in,0,,intersection_in,vehicle,POINT (139.64589619511332 35.70255339950375),,2249740708,,0.0,residential,,,,144.0
192,139.64589118432752,35.70255913167057,144,4972,out,0,,intersection_out,vehicle,POINT (139.64589118432752 35.70255913167057),,2249740708,,0.0,residential,,,,144.0
193,139.6458909884455,35.70255757445539,144,4972,in,0,,intersection_in,vehicle,POINT (139.6458909884455 35.70255757445539),,2249740708,,0.0,residential,,,,144.0
194,139.64590179917118,35.70255662189723,144,4963,out,0,,intersection_out,vehicle,POINT (139.64590179917118 35.70255662189723),,2249740708,,0.0,residential,,,,144.0
195,139.64590201551812,35.70255817730919,144,4963,in,0,,intersection_in,vehicle,POINT (139.64590201551812 35.70255817730919),,2249740708,,0.0,residential,,,,144.0
196,139.64553611863184,35.701340391387646,145,253,out,0,,intersection_out,vehicle,POINT (139.64553611863184 35.701340391387646),,1173913721,,0.0,residential,,,,145.0
197,139.6455342632527,35.70134079149561,145,253,in,0,,intersection_in,vehicle,POINT (139.6455342632527 35.70134079149561),,1173913721,,0.0,residential,,,,145.0
198,139.64553078671466,35.701332521750274,145,255,out,0,,intersection_out,vehicle,POINT (139.64553078671466 35.701332521750274),,1173913721,,0.0,residential,,,,145.0
199,139.64553255268535,35.701331908964235,145,255,in,0,,intersection_in,vehicle,POINT (139.64553255268535 35.701331908964235),,1173913721,,0.0,residential,,,,145.0
200,139.64552897841884,35.70133850202284,145,19262,out,0,,intersection_out,vehicle,POINT (139.64552897841884 35.70133850202284),,1173913721,,0.0,residential,,,,145.0
201,139.6455283458717,35.70133702410627,145,19262,in,0,,intersection_in,vehicle,POINT (139.6455283458717 35.70133702410627),,1173913721,,0.0,residential,,,,145.0
202,139.6455029132817,35.70127507825045,146,255,out,0,,intersection_out,vehicle,POINT (139.6455029132817 35.70127507825045),,7099286631,,0.0,residential,,,,146.0
203,139.64550114731205,35.701275691036074,146,255,in,0,,intersection_in,vehicle,POINT (139.64550114731205 35.701275691036074),,7099286631,,0.0,residential,,,,146.0
204,139.6454966450112,35.70126765759163,146,252,out,0,,intersection_out,vehicle,POINT (139.6454966450112 35.70126765759163),,7099286631,,0.0,residential,,,,146.0
205,139.6454983685979,35.70126696918249,146,252,in,0,,intersection_in,vehicle,POINT (139.6454983685979 35.70126696918249),,7099286631,,0.0,residential,,,,146.0
206,139.64550428835187,35.70126856073589,146,19264,out,0,,intersection_out,vehicle,POINT (139.64550428835187 35.70126856073589),,7099286631,,0.0,residential,,,,146.0
207,139.64550517229418,35.70126995019135,146,19264,in,0,,intersection_in,vehicle,POINT (139.64550517229418 35.70126995019135),,7099286631,,0.0,residential,,,,146.0
208,139.64510635494483,35.7006139424184,147,252,out,0,,intersection_out,vehicle,POINT (139.64510635494483 35.7006139424184),,440093258,,0.0,unclassified,,,,147.0
209,139.64510463136918,35.70061463082222,147,252,in,0,,intersection_in,vehicle,POINT (139.64510463136918 35.70061463082222),,440093258,,0.0,unclassified,,,,147.0
210,139.64509994079773,35.70061399808116,147,819,out,0,,intersection_out,vehicle,POINT (139.64509994079773 35.70061399808116),,440093258,,0.0,unclassified,,,,147.0
211,139.64509858070298,35.700612893701404,147,819,in,0,,intersection_in,vehicle,POINT (139.64509858070298 35.700612893701404),,440093258,,0.0,unclassified,,,,147.0
212,139.64510606466433,35.70060649625904,147,831,out,0,,intersection_out,vehicle,POINT (139.64510606466433 35.70060649625904),,440093258,,0.0,unclassified,,,,147.0
213,139.64510748079462,35.700607552738425,147,831,in,0,,intersection_in,vehicle,POINT (139.64510748079462 35.700607552738425),,440093258,,0.0,unclassified,,,,147.0
214,139.6452229897355,35.70050995967469,148,256,out,0,,intersection_out,vehicle,POINT (139.6452229897355 35.70050995967469),,440093257,,0.0,unclassified,,,,148.0
215,139.64522129272768,35.70051069067387,148,256,in,0,,intersection_in,vehicle,POINT (139.64522129272768 35.70051069067387),,440093257,,0.0,unclassified,,,,148.0
216,139.64521860540947,35.700501966248794,148,262,out,0,,intersection_out,vehicle,POINT (139.64521860540947 35.700501966248794),,440093257,,0.0,unclassified,,,,148.0
217,139.64522052447495,35.700501956164224,148,262,in,0,,intersection_in,vehicle,POINT (139.64522052447495 35.700501956164224),,440093257,,0.0,unclassified,,,,148.0
218,139.64522443108243,35.7005042119505,148,828,out,0,,intersection_out,vehicle,POINT (139.64522443108243 35.7005042119505),,440093257,,0.0,unclassified,,,,148.0
219,139.6452250571879,35.70050569168918,148,828,in,0,,intersection_in,vehicle,POINT (139.6452250571879 35.70050569168918),,440093257,,0.0,unclassified,,,,148.0
220,139.64521663534484,35.70051020374399,148,831,out,0,,intersection_out,vehicle,POINT (139.64521663534484 35.70051020374399),,440093257,,0.0,unclassified,,,,148.0
221,139.64521521921478,35.70050914726589,148,831,in,0,,intersection_in,vehicle,POINT (139.64521521921478 35.70050914726589),,440093257,,0.0,unclassified,,,,148.0
222,139.64538441024655,35.7007626403297,149,256,out,0,,intersection_out,vehicle,POINT (139.64538441024655 35.7007626403297),,1173913719,,0.0,residential,,,,149.0
223,139.64538610725836,35.70076190932832,149,256,in,0,,intersection_in,vehicle,POINT (139.64538610725836 35.70076190932832),,1173913719,,0.0,residential,,,,149.0
224,139.64539285419966,35.700764377858405,149,7654,out,0,,intersection_out,vehicle,POINT (139.64539285419966 35.700764377858405),,1173913719,,0.0,residential,,,,149.0
225,139.64539331342579,35.70076589777111,149,7654,in,0,,intersection_in,vehicle,POINT (139.64539331342579 35.70076589777111),,1173913719,,0.0,residential,,,,149.0
226,139.64539171446123,35.700769381395645,149,18289,out,0,,intersection_out,vehicle,POINT (139.64539171446123 35.700769381395645),,1173913719,,0.0,residential,,,,149.0
227,139.64539014441766,35.700770281593094,149,18289,in,0,,intersection_in,vehicle,POINT (139.64539014441766 35.700770281593094),,1173913719,,0.0,residential,,,,149.0
228,139.64520789180114,35.69950818421151,150,268,out,0,,intersection_out,vehicle,POINT (139.64520789180114 35.69950818421151),,1160785780,,0.0,residential,,,,150.0
229,139.64520981016295,35.699508141345135,150,268,in,0,,intersection_in,vehicle,POINT (139.64520981016295 35.699508141345135),,1160785780,,0.0,residential,,,,150.0
230,139.64520998419147,35.699517035293795,150,274,out,0,,intersection_out,vehicle,POINT (139.64520998419147 35.699517035293795),,1160785780,,0.0,residential,,,,150.0
231,139.64520806512945,35.69951704238759,150,274,in,0,,intersection_in,vehicle,POINT (139.64520806512945 35.69951704238759),,1160785780,,0.0,residential,,,,150.0
232,139.6452035609582,35.6995133954688,150,7219,out,0,,intersection_out,vehicle,POINT (139.6452035609582 35.6995133954688),,1160785780,,0.0,residential,,,,150.0
233,139.64520355543448,35.69951183008447,150,7219,in,0,,intersection_in,vehicle,POINT (139.64520355543448 35.69951183008447),,1160785780,,0.0,residential,,,,150.0
234,139.64519885532894,35.69913902439728,151,259,out,0,,intersection_out,vehicle,POINT (139.64519885532894 35.69913902439728),,1160785824,,0.0,residential,,,,151.0
235,139.6451969365546,35.699139051995935,151,259,in,0,,intersection_in,vehicle,POINT (139.6451969365546 35.699139051995935),,1160785824,,0.0,residential,,,,151.0
236,139.64519682789904,35.69913016293286,151,260,out,0,,intersection_out,vehicle,POINT (139.64519682789904 35.69913016293286),,1160785824,,0.0,residential,,,,151.0
237,139.64519874696634,35.69913015931773,151,260,in,0,,intersection_in,vehicle,POINT (139.64519874696634 35.69913015931773),,1160785824,,0.0,residential,,,,151.0
238,139.64519236425173,35.69913541019492,151,7291,out,0,,intersection_out,vehicle,POINT (139.64519236425173 35.69913541019492),,1160785824,,0.0,residential,,,,151.0
239,139.6451923523564,35.69913384483406,151,7291,in,0,,intersection_in,vehicle,POINT (139.6451923523564 35.69913384483406),,1160785824,,0.0,residential,,,,151.0
240,139.6451977720974,35.698785837067305,152,260,out,0,,intersection_out,vehicle,POINT (139.6451977720974 35.698785837067305),,440091207,,0.0,residential,,,,152.0
241,139.64519585303836,35.6987858406826,152,260,in,0,,intersection_in,vehicle,POINT (139.64519585303836 35.6987858406826),,440091207,,0.0,residential,,,,152.0
242,139.64519654711398,35.69877689735893,152,261,out,0,,intersection_out,vehicle,POINT (139.64519654711398 35.69877689735893),,440091207,,0.0,residential,,,,152.0
243,139.64519845029372,35.698777098349304,152,261,in,0,,intersection_in,vehicle,POINT (139.64519845029372 35.698777098349304),,440091207,,0.0,residential,,,,152.0
244,139.6451913594675,35.69878218842881,152,7225,out,0,,intersection_out,vehicle,POINT (139.6451913594675 35.69878218842881),,440091207,,0.0,residential,,,,152.0
245,139.6451913569886,35.6987806230391,152,7225,in,0,,intersection_in,vehicle,POINT (139.6451913569886 35.6987806230391),,440091207,,0.0,residential,,,,152.0
246,139.64520220308899,35.69878045566014,152,14688,out,0,,intersection_out,vehicle,POINT (139.64520220308899 35.69878045566014),,440091207,,0.0,residential,,,,152.0
247,139.64520227319863,35.698782020006156,152,14688,in,0,,intersection_in,vehicle,POINT (139.64520227319863 35.698782020006156),,440091207,,0.0,residential,,,,152.0
248,139.64523965288814,35.6985175026412,153,261,out,0,,intersection_out,vehicle,POINT (139.64523965288814 35.6985175026412),,1160785822,,0.0,residential,,,,153.0
249,139.6452377497144,35.69851730165162,153,261,in,0,,intersection_in,vehicle,POINT (139.6452377497144 35.69851730165162),,1160785822,,0.0,residential,,,,153.0
250,139.64523891193326,35.69850851025268,153,265,out,0,,intersection_out,vehicle,POINT (139.64523891193326 35.69850851025268),,1160785822,,0.0,residential,,,,153.0
251,139.64524082388348,35.69850864485248,153,265,in,0,,intersection_in,vehicle,POINT (139.64524082388348 35.69850864485248),,1160785822,,0.0,residential,,,,153.0
252,139.64523394753826,35.69851373145434,153,504,out,0,,intersection_out,vehicle,POINT (139.64523394753826 35.69851373145434),,1160785822,,0.0,residential,,,,153.0
253,139.64523396966882,35.69851216616734,153,504,in,0,,intersection_in,vehicle,POINT (139.64523396966882 35.69851216616734),,1160785822,,0.0,residential,,,,153.0
254,139.64521749458632,35.70011833375138,154,262,out,0,,intersection_out,vehicle,POINT (139.64521749458632 35.70011833375138),,440093591,,0.0,residential,,,,154.0
255,139.64521557553002,35.7001183438361,154,262,in,0,,intersection_in,vehicle,POINT (139.64521557553002 35.7001183438361),,440093591,,0.0,residential,,,,154.0
256,139.64521543331514,35.70010947741364,154,263,out,0,,intersection_out,vehicle,POINT (139.64521543331514 35.70010947741364),,440093591,,0.0,residential,,,,154.0
257,139.6452173520378,35.70010944654129,154,263,in,0,,intersection_in,vehicle,POINT (139.6452173520378 35.70010944654129),,440093591,,0.0,residential,,,,154.0
258,139.64521148733382,35.70011200313048,154,276,out,0,,intersection_out,vehicle,POINT (139.64521148733382 35.70011200313048),,440093591,,0.0,residential,,,,154.0
259,139.6452125849934,35.7001107190771,154,276,in,0,,intersection_in,vehicle,POINT (139.6452125849934 35.7001107190771),,440093591,,0.0,residential,,,,154.0
260,139.6452121666821,35.699895022586475,155,263,out,0,,intersection_out,vehicle,POINT (139.6452121666821 35.699895022586475),,1160785825,,0.0,residential,,,,155.0
261,139.6452102479646,35.69989505345885,155,263,in,0,,intersection_in,vehicle,POINT (139.6452102479646 35.69989505345885),,1160785825,,0.0,residential,,,,155.0
262,139.6452101158046,35.69988616470637,155,274,out,0,,intersection_out,vehicle,POINT (139.6452101158046 35.69988616470637),,1160785825,,0.0,residential,,,,155.0
263,139.64521203487544,35.69988615761274,155,274,in,0,,intersection_in,vehicle,POINT (139.64521203487544 35.69988615761274),,1160785825,,0.0,residential,,,,155.0
264,139.64520564082423,35.699891297825815,155,280,out,0,,intersection_out,vehicle,POINT (139.64520564082423 35.699891297825815),,1160785825,,0.0,residential,,,,155.0
265,139.6452056774548,35.699889732720266,155,280,in,0,,intersection_in,vehicle,POINT (139.6452056774548 35.699889732720266),,1160785825,,0.0,residential,,,,155.0
266,139.64530654309078,35.69786397585534,156,264,out,0,,intersection_out,vehicle,POINT (139.64530654309078 35.69786397585534),,5457809108,,0.0,residential,,,,156.0
267,139.64530846182458,35.69786394779583,156,264,in,0,,intersection_in,vehicle,POINT (139.64530846182458 35.69786394779583),,5457809108,,0.0,residential,,,,156.0
268,139.64530808806788,35.697872889747494,156,265,out,0,,intersection_out,vehicle,POINT (139.64530808806788 35.697872889747494),,5457809108,,0.0,residential,,,,156.0
269,139.6453061761327,35.69787275514908,156,265,in,0,,intersection_in,vehicle,POINT (139.6453061761327 35.69787275514908),,5457809108,,0.0,residential,,,,156.0
270,139.64530765690873,35.697827324144676,157,264,out,0,,intersection_out,vehicle,POINT (139.64530765690873 35.697827324144676),,1800969035,,0.0,primary,,,,157.0
271,139.64530573817584,35.69782735220419,157,264,in,0,,intersection_in,vehicle,POINT (139.64530573817584 35.69782735220419),,1800969035,,0.0,primary,,,,157.0
272,139.64531205020756,35.697822157680584,157,18015,out,0,,intersection_out,vehicle,POINT (139.64531205020756 35.697822157680584),,1800969035,,0.0,primary,,,,157.0
273,139.64530117746278,35.6978220332688,157,18016,in,0,,intersection_in,vehicle,POINT (139.64530117746278 35.6978220332688),,1800969035,,0.0,primary,,,,157.0
274,139.6448180126421,35.699886296885666,158,276,out,0,,intersection_out,vehicle,POINT (139.6448180126421 35.699886296885666),,440094105,,0.0,residential,,,,158.0
275,139.64481691497951,35.69988758093542,158,276,in,0,,intersection_in,vehicle,POINT (139.64481691497951 35.69988758093542),,440094105,,0.0,residential,,,,158.0
